project_main_language,pr_url,pr_source_commit,pr_target_commit,pr_change_line_count,pr_category,is_ai_comment,note,path,side,source_model,from_line,to_line,category,context,label
TypeScript,https://github.com/google-gemini/gemini-cli/pull/4828,de968877895a8ae5f0edb83a43b37fa190cc8ec9,77ea28a234023019ddda3f4a5f7a81b3514d3eb8,861,New Feature Additions,True,"`mcpServerPromptsInternal` is a module-level map that can grow without bounds if many server names are used (e.g., dynamic names in CLI sessions). Consider clearing prompts on successful disconnect paths as well (not only `onerror`) and/or providing an explicit cleanup API or size limit/TTL to avoid memory leaks in long-lived processes.",packages/core/src/tools/mcp-client.ts,right,GPT-5.2,77,77,Performance,Diff Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/4828,de968877895a8ae5f0edb83a43b37fa190cc8ec9,77ea28a234023019ddda3f4a5f7a81b3514d3eb8,861,New Feature Additions,False,The function naming convention doesn't align with existing mcp-client patterns. Rename `getMCPServerPrompts` to `getPrompts` for consistency with the client's established naming convention.,packages/core/src/tools/mcp-client.ts,right,,145,145,Maintainability and Readability,Repo Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/4828,de968877895a8ae5f0edb83a43b37fa190cc8ec9,77ea28a234023019ddda3f4a5f7a81b3514d3eb8,861,New Feature Additions,True,"`discoverPrompts` and `discoverTools` are independent operations. Using `Promise.all` to execute them in parallel can improve the connection speed.
",packages/core/src/tools/mcp-client.ts,right,Gemini-3-Pro,424,430,Performance,File Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/4828,de968877895a8ae5f0edb83a43b37fa190cc8ec9,77ea28a234023019ddda3f4a5f7a81b3514d3eb8,861,New Feature Additions,True,"`discoverPrompts` stores `response.prompts` directly. Consider normalizing to an empty array when absent to avoid `undefined` being stored (depending on schema/SDK evolution), e.g., `const prompts = response.prompts ?? []` to keep map value type consistent.",packages/core/src/tools/mcp-client.ts,right,GPT-5.2,513,514,Code Defect,Diff Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/4828,de968877895a8ae5f0edb83a43b37fa190cc8ec9,77ea28a234023019ddda3f4a5f7a81b3514d3eb8,861,New Feature Additions,True,"This error handling logic for ignoring 'Method not found' errors is duplicated in `invokeMcpPrompt`. Consider creating a reusable helper function like `isUnexpectedMCPError(error)` to centralize this behavior.
",packages/core/src/tools/mcp-client.ts,right,Qwen-Coder-480B,519,528,Maintainability and Readability,File Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/4828,de968877895a8ae5f0edb83a43b37fa190cc8ec9,77ea28a234023019ddda3f4a5f7a81b3514d3eb8,861,New Feature Additions,True,"Error handling relies on substring matching `'Method not found'`, which is brittle across SDK versions/locales. Prefer checking structured error codes (e.g., JSON-RPC error code -32601) if available from the SDK, or narrow to a specific error type. Otherwise you may suppress real errors that happen to include the same phrase.",packages/core/src/tools/mcp-client.ts,right,GPT-5.2,519,522,Code Defect,Diff Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/4828,de968877895a8ae5f0edb83a43b37fa190cc8ec9,77ea28a234023019ddda3f4a5f7a81b3514d3eb8,861,New Feature Additions,True,"In `invokeMcpPrompt`, `promptParams` is required but could reasonably be optional for prompts with no arguments. Consider defaulting it to `{}` to simplify callers and avoid sending `arguments: undefined` accidentally.",packages/core/src/tools/mcp-client.ts,right,GPT-5.2,541,546,Maintainability and Readability,File Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/4828,de968877895a8ae5f0edb83a43b37fa190cc8ec9,77ea28a234023019ddda3f4a5f7a81b3514d3eb8,861,New Feature Additions,True,"When logging an object (promptParams) directly in a template literal, it will be converted to '[object Object]', which is not useful for debugging. Consider using JSON.stringify() or logging the object separately.
",packages/core/src/tools/mcp-client.ts,right,GLM-4.7,566,568,Maintainability and Readability,File Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/8797,6e4236bf7681b2a2cba5630a8dd0a0d5a200a0df,d64b61ef89f01ecdc0e095a995d47522245a0065,436,Bug Fix,True,"Consider directly mapping the input string to SettingScope enum values instead of conditionally checking each possible value. This would simplify the logic and reduce duplication.
",packages/cli/src/commands/extensions/disable.ts,right,Qwen-Coder-480B,19,23,Maintainability and Readability,Diff Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/8797,6e4236bf7681b2a2cba5630a8dd0a0d5a200a0df,d64b61ef89f01ecdc0e095a995d47522245a0065,436,Bug Fix,True,"Typo: 'extenison' should be 'extension'

```suggestion
        describe: 'The scope to disable the extension in.',
```",packages/cli/src/commands/extensions/disable.ts,right,GLM-4.7,43,43,Maintainability and Readability,Diff Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/8797,6e4236bf7681b2a2cba5630a8dd0a0d5a200a0df,d64b61ef89f01ecdc0e095a995d47522245a0065,436,Bug Fix,False,"The scope string parsing logic in `handleEnable` should be extracted to a shared utility function to prevent duplication, as the same conversion pattern is needed in multiple locations. Currently, the inline check for `'workspace'` creates maintenance overhead and risks inconsistent handling across the codebase.",packages/cli/src/commands/extensions/enable.ts,right,,22,22,Maintainability and Readability,Diff Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/8797,6e4236bf7681b2a2cba5630a8dd0a0d5a200a0df,d64b61ef89f01ecdc0e095a995d47522245a0065,436,Bug Fix,True,"Missing return type annotation for isChildOf method. This should explicitly return boolean for type safety.
",packages/cli/src/config/extensions/extensionEnablement.ts,right,Deepseek-V3.2,64,69,Maintainability and Readability,Diff Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/8797,6e4236bf7681b2a2cba5630a8dd0a0d5a200a0df,d64b61ef89f01ecdc0e095a995d47522245a0065,436,Bug Fix,True,"`ensureLeadingAndTrailingSlash` doesn’t handle empty string; `result.charAt(0)` and `result.charAt(result.length - 1)` will be `''`, producing `//`. If `scopePath`/`currentPath` can ever be empty (e.g., root), guard it explicitly to avoid generating malformed rules.

```suggestion
  let result = dirPath.replace(/\\/g, '/');
  if (!result) return '/';
  if (!result.startsWith('/')) result = '/' + result;
  if (!result.endsWith('/')) result = result + '/';
```",packages/cli/src/config/extensions/extensionEnablement.ts,right,GPT-5.2,82,88,Code Defect,Diff Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/4163,7ffe8038efaa5bf263a2a933819bcd4badd37dc2,e7ed0a410ae510cda8b53ea20f3d758bd90a0f00,275,Code Refactoring / Architectural Improvement,True,"`registerCoreTool` takes `ToolClass: any`, which removes constructor type-checking (especially important after changing tool constructor signatures). Consider typing it as a constructor type, e.g. `const registerCoreTool = <T>(ToolClass: new (...args: any[]) => T, ...args: ConstructorParameters<typeof ToolClass>) => { ... }` or at least `ToolClass: new (...args: unknown[]) => BaseTool<any, any>` to keep compile-time safety.",packages/core/src/config/config.ts,right,GPT-5.2,531,531,Code Defect,Diff Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/4163,7ffe8038efaa5bf263a2a933819bcd4badd37dc2,e7ed0a410ae510cda8b53ea20f3d758bd90a0f00,275,Code Refactoring / Architectural Improvement,True,"Consider caching `this.config.getTargetDir()` in a local variable at the start of this code block. The method is called 3 times here, which reduces code readability and could impact performance.
",packages/core/src/tools/grep.ts,right,Claude-Code/Claude-4.5-Sonnet,322,336,Performance,Diff Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/4163,7ffe8038efaa5bf263a2a933819bcd4badd37dc2,e7ed0a410ae510cda8b53ea20f3d758bd90a0f00,275,Code Refactoring / Architectural Improvement,True,"Minor: `this.config.getTargetDir()` is called multiple times; prefer storing in a local variable to avoid redundant calls and keep the error message consistent if the config is mutable.

```suggestion
    const targetDir = path.resolve(this.config.getTargetDir());
    const relativePath = makeRelative(params.absolute_path, targetDir);
```",packages/core/src/tools/read-file.ts,right,GPT-5.2,114,117,Performance,Diff Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/5793,53f8617b249c9f0443f5082a293a30504a118030,4c150ab4befb2a727b493d732d8d3d01f388e492,262,Bug Fix,True,"Bug risk (operator precedence): `argv.yolo || false ? ...` is parsed as `argv.yolo || (false ? ... : ...)`, so when `argv.yolo` is truthy `approvalMode` becomes a boolean instead of an `ApprovalMode`. Use explicit boolean coercion/parentheses, e.g.:

```ts
const isYolo = Boolean(argv.yolo);
const approvalMode = isYolo ? ApprovalMode.YOLO : ApprovalMode.DEFAULT;
```

(and reuse `isYolo` for readability).

```suggestion
  const isYolo = Boolean(argv.yolo);
  const approvalMode = isYolo ? ApprovalMode.YOLO : ApprovalMode.DEFAULT;
```",packages/cli/src/config/config.ts,right,GPT-5.2,370,371,Code Defect,Diff Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/5793,53f8617b249c9f0443f5082a293a30504a118030,4c150ab4befb2a727b493d732d8d3d01f388e492,262,Bug Fix,False,"Duplicated logic for determining interactive mode (`shouldBeInteractive`) exists in both `loadCliConfig` and `gemini.tsx`, risking inconsistency and reducing maintainability. Centralize this check to prevent future drift between implementations.",packages/cli/src/config/config.ts,right,,372,373,Maintainability and Readability,Repo Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/5793,53f8617b249c9f0443f5082a293a30504a118030,4c150ab4befb2a727b493d732d8d3d01f388e492,262,Bug Fix,True,The type annotation `extraExcludes?: string[] | undefined` is redundant. The optional parameter syntax `?` already includes `undefined` in the type. It should be simplified to `extraExcludes?: string[]`.,packages/cli/src/config/config.ts,right,GLM-4.7,529,533,Maintainability and Readability,File Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/9177,809b933d8150c29154062e4d596cd916258022fc,c6e624883852318b71baa2a060c933bb5de591ef,103,Test Suite / CI Enhancements,False,"* The new `runCommand` method lacks validation that `setup()` has been called, risking runtime errors when `testDir` is uninitialized.  
* The existing `run` method has the same vulnerability and requires identical setup validation.",integration-tests/test-helper.ts,right,,309,312,Code Defect,Repo Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/9177,809b933d8150c29154062e4d596cd916258022fc,c6e624883852318b71baa2a060c933bb5de591ef,103,Test Suite / CI Enhancements,False,"The `runCommand` method duplicates process execution and stream handling logic already present in the `run` method, violating DRY principles and increasing maintenance burden. Extract the common child process spawning, stream collection, and promise resolution into a private helper method shared by both functions.",integration-tests/test-helper.ts,right,,309,358,Maintainability and Readability,Repo Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/9177,809b933d8150c29154062e4d596cd916258022fc,c6e624883852318b71baa2a060c933bb5de591ef,103,Test Suite / CI Enhancements,True,"Using non-null assertion operators (!) on child process streams could lead to runtime errors if the streams are unexpectedly null. Consider adding proper null checks for better safety.
",integration-tests/test-helper.ts,right,Deepseek-V3.2,323,326,Code Defect,File Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/9177,809b933d8150c29154062e4d596cd916258022fc,c6e624883852318b71baa2a060c933bb5de591ef,103,Test Suite / CI Enhancements,True,"If `options.stdin` is an empty string, this branch won’t run, and stdin won’t be closed. Prefer checking `options.stdin !== undefined` so callers can intentionally send empty input and still close stdin to avoid child waiting for EOF.

```suggestion
    if (options.stdin !== undefined) {
      child.stdin!.write(options.stdin);
      child.stdin!.end();
    }
```",integration-tests/test-helper.ts,right,GPT-5.2,323,326,Code Defect,File Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/9177,809b933d8150c29154062e4d596cd916258022fc,c6e624883852318b71baa2a060c933bb5de591ef,103,Test Suite / CI Enhancements,True,"`stdout += data` / `stderr += data` is concatenating a Buffer to a string, which relies on implicit coercion and can produce unexpected output (e.g., ""[object Object]"") depending on runtime/TS settings. Convert explicitly via `data.toString('utf8')` (or set encoding on the streams) before appending.

```suggestion
    child.stdout!.setEncoding('utf8');
    child.stdout!.on('data', (data: string) => {
      stdout += data;
      if (env.KEEP_OUTPUT === 'true' || env.VERBOSE === 'true') {
        process.stdout.write(data);
      }
    });
```",integration-tests/test-helper.ts,right,GPT-5.2,328,333,Code Defect,File Level,1
TypeScript,https://github.com/google-gemini/gemini-cli/pull/9177,809b933d8150c29154062e4d596cd916258022fc,c6e624883852318b71baa2a060c933bb5de591ef,103,Test Suite / CI Enhancements,True,"Missing `child.on('error', ...)` handling. If spawning `node` fails (ENOENT, permission, etc.), the promise will never settle. Add an `error` listener that rejects.

```suggestion
    const promise = new Promise<string>((resolve, reject) => {
      child.on('error', reject);
      child.on('close', (code: number | null, signal: NodeJS.Signals | null) => {
        if (code === 0) {
          this._lastRunStdout = stdout;
          let result = stdout;
          if (stderr) result += `\n\nStdErr:\n${stderr}`;
          resolve(result);
        } else {
          const extra = signal ? ` (signal: ${signal})` : '';
          reject(new Error(`Process exited with code ${code}${extra}:\n${stderr}`));
        }
      });
    });
```",integration-tests/test-helper.ts,right,GPT-5.2,342,355,Code Defect,File Level,1
